achoimre	noun	leagan gearr.	cuntas giorraithe agus gan tugtha ach na príomhphointí	broader
am	noun	Tráth den saol (tháinig an t-am dó ciall a bheith aige).	pointe ama áirithe, ócáid	none
am	noun	Tráth den saol (tháinig an t-am dó ciall a bheith aige).	uair nó aimsir speisialta	none
am	noun	Tráth den saol (tháinig an t-am dó ciall a bheith aige).	tráth ceart	none
am	noun	Tráth den saol (tháinig an t-am dó ciall a bheith aige).	séasúr	none
am	noun	Tráth den saol (tháinig an t-am dó ciall a bheith aige).	ré, aimsir	none
am	noun	Tráth den saol (tháinig an t-am dó ciall a bheith aige).	tráth den saol	exact
am	noun	Tráth den saol (tháinig an t-am dó ciall a bheith aige).	fad saoil	none
am	noun	Fad saoil (ár n-am ar an saol seo).	an uair ar an gclog	none
am	noun	Fad saoil (ár n-am ar an saol seo).	pointe ama áirithe, ócáid	none
am	noun	Fad saoil (ár n-am ar an saol seo).	uair nó aimsir speisialta	none
am	noun	Fad saoil (ár n-am ar an saol seo).	tráth ceart	none
am	noun	Fad saoil (ár n-am ar an saol seo).	séasúr	none
am	noun	Fad saoil (ár n-am ar an saol seo).	ré, aimsir	none
am	noun	Fad saoil (ár n-am ar an saol seo).	tráth den saol	none
am	noun	Fad saoil (ár n-am ar an saol seo).	fad saoil	exact
todhchaí	noun	An t-am atá le teacht.	an t-am atá le teacht	exact
muc	noun	mamach ceathair-cosach a bheathaíonn feirmeoirí mar fhoinse feola.	ainmhí ramhar agus guairí mar chlúmh uirthi (Is uaithi a fhaightear muiceoil agus bagún)	exact
coinín	noun	mamach beag ceathair-cosach.	ainmhí cosúil le giorria beag a chónaíonn i bpoll sa talamh	exact
puisín	noun	cat óg.	piscín	exact
mil	noun	bia milis a tháirgeann beacha.	bia buí milis a dhéanann beacha as neachtar bláthanna	exact
tonnfhad	noun	San fhisic séard is tonnfhad ann ná an fad idir aonaid athfhilteach tonn forleata ag minicíocht áirithe.	an fad idir buaic dhá thonn, go háirithe tonnta raidió	exact
uaireadóir	noun	gléas a chaithtear a insíonn an t-am.	clog rosta nó póca	broader
lámhainn	noun	Ball éadaigh a chaitear ar na lámha.	ball clúdaigh don lámh agus do na méara	exact
stoca	noun	Ball éadaigh a chaitear ar na cosa.	ball luiteach fite nó cniotáilte don chos agus do throigh na coise	exact
ocsaigin	noun	Is dúil cheimiceach neamh-mhiotalach í an ocsaigin a bhíonn le fáil go flúirseach san atmaisféar. Is í an uimhir adamhach atá aici ná 8, agus is é an tsiombail cheimiceach ná O.	gás gan dath gan bholadh a dhéanann suas an cúigiú cuid den aer thart orainn	exact
eas	noun	Cruthaítear eas nuair a thiteann sruth uisce, abhann mar shampla, ó leibhéal amháin go leibhéal níos ísle go tobann.	easóg	none
hata	noun	Ball éadaigh a chaitear ar an gcloigeann.	ball clúdaigh don cheann (le tóin is bileog de ghnáth)	exact
gaoth	noun	Tugtar gaoth ar an ngluaiseacht de aer ó láthair amháin go láthair eile de bharr difríocht idir an mbrú atmaisféarach sa dá láthar.	inbhear, góilín	none
tae	noun	An planda Camellia sinensis.	deoch a dhéantar le huisce te a dhoirteadh ar dhuilleoga triomaithe an phlanda tae	related
tae	noun	An planda Camellia sinensis.	béile a n-óltar tae leis	none
tae	noun	deoch a dhéantar as duilleoga an phlanda tae.	deoch a dhéantar le huisce te a dhoirteadh ar dhuilleoga triomaithe an phlanda tae	exact
tae	noun	deoch a dhéantar as duilleoga an phlanda tae.	béile a n-óltar tae leis	none
ulchabhán	noun	Saghas éin. Is éan seilge oíche é, súile móra aige agus gob cuartha.	éan seilge oíche, súile móra aige agus gob cuartha	exact
coileach	noun	cuilithe	éan fireann	none
caidéal	noun	gléas a bhogann sreabháin ó áit amháin go háit eile tré iad a chuir faoi bhrú.	pumpa (súcháin)	exact
nuacht	noun	eolas nua.	scéal nua	exact
freasúra	noun	Iad siúd a ghníomhaíonn i gcoinne rud éigin.	cur nó seasamh i gcoinne, ar nós an lucht freasúra sa Dáil	exact
féasóg	noun	gruaig a fhásann fir ar a gcuid aghaidheanna. Clúdaíonn sé an éadan timpeall ar an mbéal agus go minic ón smig go dtí na cluasa chomh maith.	an clúmh ar aghaidh fir	exact
héiliam	noun	Is é an héiliam dúil uimhir a 2, agus is í an tsiombail cheimiceach atá aige ná He.	gás an-éadrom, nach lasann, a úsáidtear i mbalúin agus in aerárthaí	exact
carbón	noun	Is é an carbón dúil uimhir a 6, agus is í an tsiombail cheimiceach atá aige ná C.	dúil cheimiceach a tharlaíonn sa nádúr i bhfoirm rudaí mar ghual, gualach, diamaint	exact
nítrigin	noun	Is í an nítrigin dúil uimhir a 7, agus is í an tsiombail cheimiceach atá aici ná N.	gás gan dath gan bholadh a dhéanann suas an ú cuid den aer thart orainn	exact
fluairín	noun	Is é an fluairín dúil uimhir a 9, agus is í an tsiombail cheimiceach atá aige ná F.	gás liath buí-uaine	exact
maignéisiam	noun	Is é an maignéisiam dúil uimhir a 12, agus is í an tsiombail cheimiceach atá aige ná Mg.	miotal geal a dhónn le solas dalltach	exact
alúmanam	noun	Is é an t-alúmanam dúil uimhir a 13, agus is í an tsiombail cheimiceach atá aige ná Al.	miotal éadrom ar dhath an airgid	exact
fosfar	noun	Is é an fosfar dúil uimhir a 15, agus is í an tsiombail cheimiceach atá aige ná P.	eilimint neamhmhiotalach a shoilsíonn sa dorchadas	exact
sulfar	noun	Is é an sulfar dúil uimhir a 16, agus is í an tsiombail cheimiceach atá aige ná S.	substaint bhuí neamhmhiotalach a úsáidtear i ndéanamh lasán, púdar gunna etc.	exact
clóirín	noun	Is é an clóirín dúil uimhir a 17, agus is í an tsiombail cheimiceach atá aige ná Cl.	gás nimhneach buí-uaine agus boladh an-láidir uaidh, a úsáidtear chun tuartha agus chun uisce a steiriliú	exact
cailciam	noun	Is é an cailciam dúil uimhir a 20, agus is í an tsiombail cheimiceach atá aige ná Ca.	substaint mhiotalach a fhaightear in aolchloch, cailc, marmar agus coiréal (Tá gá ag daoine agus ag ainmhithe le cailciam chun a gcnámha agus a bhfiacla a neartú)	exact
cróimiam	noun	Is é an cróimiam dúil uimhir a 24, agus is í an tsiombail cheimiceach atá aige ná Cr.	miotal geal gléigeal nach dtagann smál ná meirg go héasca air	exact
cóbalt	noun	Is é an cóbalt dúil uimhir a 27, agus is í an tsiombail cheimiceach atá aige ná Co.	miotal crua ar dhath an airgid agus mianach gorm ann	exact
nicil	noun	Is í an nicil dúil uimhir a 28, agus is í an tsiombail cheimiceach atá aici ná Ni.	miotal liathbhán a úsáidtear i gcóimhiotail agus chun plátála	exact
sinc	noun	Is í an tsinc dúil uimhir a 30, agus is í an tsiombail cheimiceach atá aici ná Zn.	miotal liathghorm atá cineál bog	exact
arsanaic	noun	Is í an arsanaic dúil uimhir a 33, agus is í an tsiombail cheimiceach atá aici ná As.	substaint an-nimhiúil ar fad	exact
bainis	noun	searmanas ina bpóstar lánúin.	féasta an phósta	exact
féilire	noun	Aon chóras a roineann am suas i laethanta, seachtainí, míonna agus blianta.	liosta de laethanta, dátaí etc., i ngach seachtain agus mí den bhliain	exact
mallacht	noun	Droch-ghuí.	drochachainí, eascaine	exact
mallacht	noun	Droch-ghuí.	mí-ádh	none
mallacht	noun	drochachainí, eascaine (mo mhallacht ar an ól).	drochachainí, eascaine	exact
mallacht	noun	drochachainí, eascaine (mo mhallacht ar an ól).	mí-ádh	none
mallacht	noun	mí-ádh (tá mallacht ar an áit seo).	drochachainí, eascaine	none
mallacht	noun	mí-ádh (tá mallacht ar an áit seo).	mí-ádh	exact
inné	noun	An lá roimh an lá reatha.	an lá roimh inniu	exact
inné	adjective	Bainteach leis an lá roimh an lá reatha.	an lá roimh inniu	exact
inné	adverb	Ar an lá roimh an lá reatha.	an lá roimh inniu	exact
inniu	noun	An lá reatha.	an lá seo	exact
inniu	adverb	Ar an lá reatha.	an lá seo	narrower
amárach	noun	An lá tar éis an lae inniu.	an chéad lá eile, an lá i ndiaidh inniu	exact
amárach	adjective	A bhaineann leis an lá tar éis an lae inniu.	an chéad lá eile, an lá i ndiaidh inniu	exact
amárach	adverb	Ar an lá tar éis an lae inniu.	an chéad lá eile, an lá i ndiaidh inniu	exact
piorra	noun	toradh milis le dath glas nó buí de ghnáth.	toradh súmhar leathchosúil le húll, ach é a bheith níos boige agus fad a bheith ann	exact
cuisneoir	noun	gléas ina choiméadtar bia len é a choiméad úr.	bosca nó seomra fuar a gcuirtear bia ann lena choinneáil friseáilte	exact
gé	noun	éan uisciúil.	éan snámha cosúil le lacha, ach é níos mó, a choinnítear mar éan clóis (Tá géanna fiáine ann freisin)	exact
briosca	noun	saghas bia milis a chócaráiltear in aonaid bheaga.	císte beag tanaí briosc	exact
crogall	noun	reiptíl mór amfaibiach.	reiptíl mhór chontúirteach atá le fáil thart ar aibhneacha ina lán tíortha teo	narrower
bainisteoir	noun	duine atá i gceannas ar fhoireann.	duine a stiúrann cúram éigin ar nós siopa nó monarcha nó club	exact
milseog	noun	cúrsa, milis de ghnáth, a itear ag deireadh béile.	cúrsa milis mar chuid de bhéile	exact
seangán	noun	saghas feithid ón rang Formicidae.	ceann de chineál feithidí a mhaireann le chéile i gcomhluadair mhóra eagraithe agus iad an-saothrach go deo	exact
lasair	noun	An chuid so-fheicthe de thine.	solas geal, as tine nó as coinneal	exact
doirteal	noun	báisín do-bhogtha le poll sa bhun gur féidir dallán a chuir ann sa chaoi is gur féidir leacht a choiméad sa bháisín nó ligean chun siúil.	dabhach uisce reatha sa chistin agus píopa draenála ann leis an uisce salach a thógáil as	exact
nuachtán	noun	foilsiúchán, laethúil de ghnáth, a insíonn nuacht an lae chomh maith le h-eolas tráthúil eile.	páipéar nuachta	exact
bricfeasta	noun	An chéad béile den lá.	béile na maidine	exact
béile	noun	An t-am nuair a suítear síos chun bia a ghlacadh.	bia a itear ag tráthanna áirithe	exact
banc	noun	gnó a thugann airgead amach ar iasacht gur gá a íoc ar ais le h-ús.	foras ina gcuireann daoine airgead le coinneáil slán dóibh	exact
scamhóg	noun	orgán inmhéanach a úsáideann ainmhithe chun ocsaigin a bhaint óna aer agus fáil réidh le dé-ocsáid carbón. Atann agus crapann na scamhóga le linn análú.	ceann den dá phríomhbhall sa chliabhrach a úsáidtear chun análaithe	exact
praghas	noun	An méid airgid a iarann an díoltóir ar earra nó seirbhís	an méid a chosnaíonn rud, luach	exact
barraicín	noun	Fochuid den chois, bíonn siad tannaí agus gobann siad amach ó tosach na coise.	barr coise nó bróige	exact
clogad	noun	clúdach cosainteach a chaitear ar an gcloigeann.	cosaint chrua mhiotail etc. don cheann a chaitheann saighdiúirí, póilíní, lucht múchta tine, imreoirí spóirt etc., cafarr	exact
citeal	noun	gléas cistine a úsáidtear chun uisce a fiuchadh.	árthach miotail chun uisce a bheiriú, a bhfuil píopa agus clár agus lámh air	exact
cistin	noun	seomra in a n-ullmhaítear bia.	seomra a n-ullmhaítear béilí ann	exact
bumbóg	noun	Cineál beach mhór ón rang Bombus.	beach mhór ghlórach	exact
teilifíseán	noun	gléas leictreach chun comhartha teilifíse a léiriú.	gléas glacadóireachta teilifíse	exact
luch	noun	mamach beag ceathair-chosach ón rang Mus.	creimire beag atá le fáil i dtithe nó sna páirceanna	exact
aistriúchán	noun	focal i dteanga amháin atá comhfhreagrach le focal dteanga eile, tugtar an t-aistriúchán den fhocal sin air.	ealaín nó toradh an aistrithe ó theanga go teanga eile	exact
cruit	noun	uirlis ceoil, ginneann sé nótaí nuair a phioctar sreanganna faoi theannas.	cláirseach (bheag)	exact
cláirseach	noun	uirlis cheoil mhór le fráma triantánach agus sreanga a phioctar leis na méara. cruit	gléas ceoil mór le fráma triantánach agus sreanga a phioctar leis na méara	exact
cláirseach	noun	ainmhí beag. Tá cuma feithide air ach i ndáirire is crústach é, baineann sé leis an bhfine Isopoda agus an t-ainm Laidin air ná Oniscidea.	gléas ceoil mór le fráma triantánach agus sreanga a phioctar leis na méara	none
ciaróg	noun	feithid ón rang Coleoptera.	feithid dhubh de shaghsanna éagsúla	exact
long	noun	gléas iompair a úsáidtear chun taisteal ar uisce, mar an gcéanna le bád ach níos mó.	árthach mór a théann thar farraige	exact
naomhóg	noun	bád beag oscailte a chuirtear ag gluaiseacht le maidí rámha.	curach	exact
curach	noun	bád beag oscailte a chuirtear ag gluaiseacht le maidí rámha.	bád éadrom agus a fráma clúdaithe le canbhás	exact
sceimhlitheoir	noun	duine a úsaideann foréigin chun aidhmeanna polaitiúla a bhaint amach.	duine arb é a aidhm daoine a smachtú agus a rialú le sceimhle	exact
mainistir	noun	áit ina gcónaíonn manaigh.	áras ina gcónaíonn manaigh	exact
trosc	noun	(iascaireacht/iasceolaíocht) Éisc den ghéineas Gadus, go háirithe Gadus morhua.  Tugtar an t-ainm seo ar éisc eile freisin: éisc den fhine Gadidae agus a ord Gadiformes nó éisc áirithe de na hoird Perciformes agus Scorpaeniformes. bodach rua	iasc garbh blasta ón Atlantach Thuaidh	exact
bás	noun	Tugtar an bás air nuair a thagann deireadh le saol rud beo.	deireadh saoil, éag	exact
dreancaid	noun	(feithideolaíocht) feithid ón ord Siphonaptera a mhaireann trí fhuill ainmhithe eile a ól, go háirithe Pulex irritans, an dreancaid duine.	feithid bheag gan sciatháin a léimeann agus a mhaireann ar dhaoine agus ar ainmhithe	exact
langa	noun	(iascaireacht/iasceolaíocht) iasc den ghéineas Molva, go háirithe Molva molva.bodach mór	iasc garbh farraige agus é fada caol	exact
púicín	noun	púic	púic bheag	exact
púicín	noun	púic	bothán beag dorcha	none
púicín	noun	dallóg do na súile, masc.	púic bheag	exact
púicín	noun	dallóg do na súile, masc.	bothán beag dorcha	none
púicín	noun	bothán beag le haghaidh ainmhithe.púirín	púic bheag	none
púicín	noun	bothán beag le haghaidh ainmhithe.púirín	bothán beag dorcha	exact
púicín	noun	dreach a thaispeánann míshástacht nó imní.místá	púic bheag	none
púicín	noun	dreach a thaispeánann míshástacht nó imní.místá	bothán beag dorcha	none
colúr	noun	(réalteolaíocht) Ceann ar bith den dá fhadlíne neamhaí .i. colúr an ghrianstad, ag dul thar na poil agus pointe an ghrianstad agus colúr cónochta, ag dul thar na poil agus an pointe cónochta.	éan beathaithe agus cosa gearra air a choinnítear uaireanta mar pheata nó chun rásaíochta, colmán	none
deannach	noun	. bailiúchán de chaithníní bruscair atá chomh éadrom go gcrochann siad san aer ar feadh tamaill má chorraítear iad.	salachar imithe ina phúdar, smúit	exact
dúnmharú	noun	Tugtar dúnmharú air nuair a mharaíonn duine duine eile d'aon ghnó.	marú duine d'aon toil go neamhdhleathach	exact
ainmní	noun	Sa ghramadach, an príomh rud don a thagraíonn abairt.	(sa ghramadach) an rud a dtugann an briathar faisnéis faoi	exact
amharclann	noun	foirgneamh ina léirítear drámaí os comhair lucht féachana.	áit a mbíonn drámaí agus taispeántais stáitse ar siúl	exact
mealladh	noun	cluain, bréagadh.	aoibhneas a chur ar dhuine	none
mealladh	noun	cluain, bréagadh.	bréagadh	exact
mealladh	noun	cluain, bréagadh.	cluain a chur ar dhuine	none
mealladh	noun	cealg, díomá.	aoibhneas a chur ar dhuine	none
mealladh	noun	cealg, díomá.	bréagadh	exact
mealladh	noun	cealg, díomá.	cluain a chur ar dhuine	none
mealladh	noun	(síciatracht) creidiúint atá ag duine nach bhfuil sách cruthúnais ann dó, agus nach bhfuil bunaithe ar chreidiúint i measc a chomhghuaillithe nó i measc a chomh-chreidmhigh. siabhrán	aoibhneas a chur ar dhuine	none
mealladh	noun	(síciatracht) creidiúint atá ag duine nach bhfuil sách cruthúnais ann dó, agus nach bhfuil bunaithe ar chreidiúint i measc a chomhghuaillithe nó i measc a chomh-chreidmhigh. siabhrán	bréagadh	related
mealladh	noun	(síciatracht) creidiúint atá ag duine nach bhfuil sách cruthúnais ann dó, agus nach bhfuil bunaithe ar chreidiúint i measc a chomhghuaillithe nó i measc a chomh-chreidmhigh. siabhrán	cluain a chur ar dhuine	none
práta	noun	glasra fréimhe a fhásann faoin gcré, an chuid inite den phlanda Solanum tuberosum.	glasra boird comónta a fhásann faoi ghais i dtalamh i bhfoirm tiúbar	exact
muince	noun	Píosa seodra a chaitear timpeall an mhuinéil.	slabhra ornáideach muiníl	exact
gliomach	noun	ainmhí mara le creatlach seachtrach.	iasc sliogánach a bhfuil dhá ordóg mhóra air agus bia blasta suaithinseach ann	exact
mairnéalach	noun	duine a sheolann nó a oibríonn ar bhád.	fear farraige, seoltóir	exact
poncaíocht	noun	córas comharthaí a úsáidtear chun structúr a chur a téacs.	na marcanna agus na siombailí taobh amuigh de na litreacha, go háirithe an lánstad, an chamóg etc., a úsáidtear i scríbhneoireacht	exact
ficheall	noun	cluiche beirte a imríotar ar chlár roinnte i 64 cearnóga. Bíonn 16 píosa ag gach imreoir a bhogtar ó chearnóg go cearnóg.	cluiche do bheirt a imrítear le 16 píosa (foireann fichille) an duine ar chlár 64 cearnóg dubh is bán	exact
barúil	noun	'Sí barúil duine an tuairim atá acu ar ábhar.	tuairim de rud	exact
cuileog	noun	feithid bheag atá in ann eitilt.	cuil	exact
duilleog	noun	Na codanna leathana tannaí a fhásann ar phlandaí a úsáideann siad chun solas na gréine a ionsú.	duille, bileog	narrower
bréagán	noun	rud lena n-imríonn páistí.	rud a mbíonn páiste ag imirt leis	exact
leoithne	noun	gaoth lag.	siolla beag gaoithe, briota	exact
fáinleog	noun	éan den fhine Hirundo.	éan beag a itheann feithidí, sciatháin fhada bhioracha air agus eireaball gabhlógach (Tá cáil uirthi as a heitilt dheas agus as an achar fada a théann sí ar imirce)	exact
míoltóg	noun	feithid beag atá in ann eitilt. Ball den fhine Chironomidae.	corrmhíol, míol corr	exact
francach	noun	mamach beag ceathair-cosach ón bhfine rattus.	ainmhí cosúil le luch mhór a dhéanann cogaint nó creimeadh	exact
iriseoir	noun	duine a scríobhann altanna in irisí agus nuachtáin .	duine a scríobhann do nuachtán nó d'iris nó do chlár raidió, etc. nó a chuireann eagar ar pháipéar nó ar iris	exact
adamh	noun	An t-aonad is lú de dúil ar bith.	an gráinnín is lú de dhúil cheimiceach	broader
